feature,level,encounters,patients,positives,negatives,rate,cluster_se,ci_low,ci_high,sparse
diag_1,V63,7,7,1,6,0.14285714285714285,,,,True
diag_1,201,7,7,1,6,0.14285714285714285,,,,True
diag_1,746,7,7,0,7,0.0,,,,True
diag_1,964,7,7,2,5,0.2857142857142857,,,,True
diag_1,745,7,7,0,7,0.0,,,,True
diag_1,362,7,7,0,7,0.0,,,,True
diag_1,526,7,7,3,4,0.42857142857142855,,,,True
diag_1,717,7,7,1,6,0.14285714285714285,,,,True
diag_1,335,7,7,0,7,0.0,,,,True
diag_1,34,7,7,2,5,0.2857142857142857,,,,True
diag_1,709,7,7,1,6,0.14285714285714285,,,,True
diag_1,223,7,7,0,7,0.0,,,,True
diag_1,866,7,7,0,7,0.0,,,,True
diag_1,865,7,7,0,7,0.0,,,,True
diag_1,696,6,5,2,4,0.3333333333333333,,,,True
diag_1,214,6,6,0,6,0.0,,,,True
diag_1,66,6,6,0,6,0.0,,,,True
diag_1,685,6,6,1,5,0.16666666666666666,,,,True
diag_1,359,6,6,2,4,0.3333333333333333,,,,True
diag_1,273,6,6,0,6,0.0,,,,True
diag_1,210,6,6,0,6,0.0,,,,True
diag_1,272,6,6,0,6,0.0,,,,True
diag_1,737,6,6,1,5,0.16666666666666666,,,,True
diag_1,353,6,6,0,6,0.0,,,,True
diag_1,686,6,6,0,6,0.0,,,,True
diag_1,195,6,5,2,4,0.3333333333333333,,,,True
diag_1,320,6,6,0,6,0.0,,,,True
diag_1,82,6,5,3,3,0.5,,,,True
diag_1,570,6,6,1,5,0.16666666666666666,,,,True
diag_1,991,6,6,0,6,0.0,,,,True
diag_1,344,6,5,0,6,0.0,,,,True
diag_1,836,6,6,0,6,0.0,,,,True
diag_1,883,6,6,0,6,0.0,,,,True
diag_1,890,6,6,1,5,0.16666666666666666,,,,True
diag_1,141,6,5,1,5,0.16666666666666666,,,,True
diag_1,445,6,6,2,4,0.3333333333333333,,,,True
diag_1,237,5,5,0,5,0.0,,,,True
diag_1,881,5,5,0,5,0.0,,,,True
diag_1,136,5,5,0,5,0.0,,,,True
diag_1,942,5,4,1,4,0.2,,,,True
diag_1,228,5,5,0,5,0.0,,,,True
diag_1,94,5,5,1,4,0.2,,,,True
diag_1,934,5,5,0,5,0.0,,,,True
diag_1,835,5,5,0,5,0.0,,,,True
diag_1,583,5,2,0,5,0.0,,,,True
diag_1,215,5,5,0,5,0.0,,,,True
diag_1,508,5,5,2,3,0.4,,,,True
diag_1,V45,5,5,0,5,0.0,,,,True
diag_1,361,5,5,0,5,0.0,,,,True
diag_1,796,5,5,1,4,0.2,,,,True
diag_1,379,5,5,0,5,0.0,,,,True
diag_1,893,5,5,0,5,0.0,,,,True
diag_1,598,5,5,1,4,0.2,,,,True
diag_1,694,5,5,0,5,0.0,,,,True
diag_1,655,5,5,0,5,0.0,,,,True
diag_1,747,5,5,0,5,0.0,,,,True
diag_1,647,5,5,0,5,0.0,,,,True
diag_1,751,5,5,0,5,0.0,,,,True
diag_1,753,5,4,1,4,0.2,,,,True
diag_1,643,5,3,3,2,0.6,,,,True
diag_1,397,5,4,1,4,0.2,,,,True
diag_1,815,5,5,0,5,0.0,,,,True
diag_1,463,5,5,0,5,0.0,,,,True
diag_1,983,5,5,0,5,0.0,,,,True
diag_1,814,5,5,0,5,0.0,,,,True
diag_1,483,5,5,0,5,0.0,,,,True
diag_1,759,5,5,0,5,0.0,,,,True
diag_1,792,5,5,1,4,0.2,,,,True
diag_1,622,5,5,0,5,0.0,,,,True
diag_1,175,5,5,0,5,0.0,,,,True
diag_1,341,5,5,2,3,0.4,,,,True
diag_1,619,5,4,1,4,0.2,,,,True
diag_1,180,5,5,0,5,0.0,,,,True
diag_1,854,5,5,1,4,0.2,,,,True
diag_1,734,4,4,0,4,0.0,,,,True
diag_1,793,4,4,0,4,0.0,,,,True
diag_1,324,4,4,0,4,0.0,,,,True
diag_1,731,4,1,3,1,0.75,,,,True
diag_1,886,4,4,0,4,0.0,,,,True
diag_1,916,4,4,0,4,0.0,,,,True
diag_1,966,4,4,0,4,0.0,,,,True
diag_1,863,4,4,0,4,0.0,,,,True
diag_1,623,4,4,1,3,0.25,,,,True
diag_1,474,4,4,0,4,0.0,,,,True
diag_1,633,4,4,0,4,0.0,,,,True
diag_1,452,4,3,1,3,0.25,,,,True
diag_1,495,4,4,0,4,0.0,,,,True
diag_1,142,4,4,0,4,0.0,,,,True
diag_1,674,4,4,0,4,0.0,,,,True
diag_1,172,4,4,1,3,0.25,,,,True
diag_1,179,4,4,1,3,0.25,,,,True
diag_1,692,4,4,0,4,0.0,,,,True
diag_1,388,4,4,0,4,0.0,,,,True
diag_1,245,4,4,0,4,0.0,,,,True
diag_1,382,4,3,1,3,0.25,,,,True
diag_1,301,4,4,0,4,0.0,,,,True
diag_1,524,4,4,0,4,0.0,,,,True
diag_1,529,4,4,1,3,0.25,,,,True
diag_1,923,4,4,0,4,0.0,,,,True
diag_1,720,4,4,0,4,0.0,,,,True
diag_1,470,4,4,0,4,0.0,,,,True
diag_1,846,3,3,0,3,0.0,,,,True
diag_1,826,3,3,1,2,0.3333333333333333,,,,True
diag_1,236,3,3,0,3,0.0,,,,True
diag_1,879,3,3,0,3,0.0,,,,True
diag_1,261,3,3,0,3,0.0,,,,True
diag_1,862,3,3,0,3,0.0,,,,True
diag_1,266,3,3,0,3,0.0,,,,True
diag_1,31,3,3,1,2,0.3333333333333333,,,,True
diag_1,271,3,1,3,0,1.0,,,,True
diag_1,806,3,3,1,2,0.3333333333333333,,,,True
diag_1,868,3,3,0,3,0.0,,,,True
diag_1,800,3,3,0,3,0.0,,,,True
diag_1,795,3,3,0,3,0.0,,,,True
diag_1,308,3,3,0,3,0.0,,,,True
diag_1,706,3,3,0,3,0.0,,,,True
diag_1,405,3,3,0,3,0.0,,,,True
diag_1,173,3,3,0,3,0.0,,,,True
diag_1,602,3,3,0,3,0.0,,,,True
diag_1,603,3,3,0,3,0.0,,,,True
diag_1,506,3,3,2,1,0.6666666666666666,,,,True
diag_1,501,3,3,0,3,0.0,,,,True
diag_1,146,3,2,2,1,0.6666666666666666,,,,True
diag_1,49,3,3,0,3,0.0,,,,True
diag_1,632,3,3,0,3,0.0,,,,True
diag_1,986,3,3,0,3,0.0,,,,True
diag_1,971,3,3,1,2,0.3333333333333333,,,,True
diag_1,395,3,3,0,3,0.0,,,,True
diag_1,665,3,3,0,3,0.0,,,,True
diag_1,669,3,3,0,3,0.0,,,,True
diag_1,240,3,3,0,3,0.0,,,,True
diag_1,921,3,3,0,3,0.0,,,,True
diag_1,192,3,3,0,3,0.0,,,,True
diag_1,928,3,3,1,2,0.3333333333333333,,,,True
diag_1,377,3,3,0,3,0.0,,,,True
diag_1,356,3,3,1,2,0.3333333333333333,,,,True
diag_1,374,3,3,1,2,0.3333333333333333,,,,True
diag_1,917,3,3,0,3,0.0,,,,True
diag_1,370,3,3,0,3,0.0,,,,True
diag_1,944,2,2,0,2,0.0,,,,True
diag_1,110,2,2,0,2,0.0,,,,True
diag_1,115,2,2,0,2,0.0,,,,True
diag_1,131,2,2,0,2,0.0,,,,True
diag_1,913,2,2,0,2,0.0,,,,True
diag_1,914,2,2,0,2,0.0,,,,True
diag_1,23,2,1,1,1,0.5,,,,True
diag_1,V26,2,2,0,2,0.0,,,,True
diag_1,990,2,2,0,2,0.0,,,,True
diag_1,147,2,2,0,2,0.0,,,,True
diag_1,941,2,2,0,2,0.0,,,,True
diag_1,987,2,2,0,2,0.0,,,,True
diag_1,871,2,2,0,2,0.0,,,,True
diag_1,980,2,2,0,2,0.0,,,,True
diag_1,975,2,2,0,2,0.0,,,,True
diag_1,194,2,2,0,2,0.0,,,,True
diag_1,208,2,2,2,0,1.0,,,,True
diag_1,164,2,2,0,2,0.0,,,,True
diag_1,880,2,2,0,2,0.0,,,,True
diag_1,58,2,2,0,2,0.0,,,,True
diag_1,735,2,2,0,2,0.0,,,,True
diag_1,360,2,2,0,2,0.0,,,,True
diag_1,610,2,2,0,2,0.0,,,,True
diag_1,615,2,2,0,2,0.0,,,,True
diag_1,322,2,2,0,2,0.0,,,,True
diag_1,334,2,2,0,2,0.0,,,,True
diag_1,336,2,2,0,2,0.0,,,,True
diag_1,352,2,2,1,1,0.5,,,,True
diag_1,75,2,2,0,2,0.0,,,,True
diag_1,732,2,2,0,2,0.0,,,,True
diag_1,36,2,2,0,2,0.0,,,,True
diag_1,645,2,2,0,2,0.0,,,,True
diag_1,500,2,2,0,2,0.0,,,,True
diag_1,369,2,2,0,2,0.0,,,,True
diag_1,703,2,2,0,2,0.0,,,,True
diag_1,653,2,2,0,2,0.0,,,,True
diag_1,417,2,2,0,2,0.0,,,,True
diag_1,384,2,2,0,2,0.0,,,,True
diag_1,7,2,2,0,2,0.0,,,,True
diag_1,385,2,2,0,2,0.0,,,,True
diag_1,657,2,2,0,2,0.0,,,,True
diag_1,39,2,2,0,2,0.0,,,,True
diag_1,797,2,2,0,2,0.0,,,,True
diag_1,683,2,2,0,2,0.0,,,,True
diag_1,262,2,2,1,1,0.5,,,,True
diag_1,580,2,2,1,1,0.5,,,,True
diag_1,246,2,2,0,2,0.0,,,,True
diag_1,279,2,2,1,1,0.5,,,,True
diag_1,542,2,2,0,2,0.0,,,,True
diag_1,52,2,2,1,1,0.5,,,,True
diag_1,27,2,2,1,1,0.5,,,,True
diag_1,97,1,1,0,1,0.0,,,,True
diag_1,976,1,1,0,1,0.0,,,,True
diag_1,649,1,1,0,1,0.0,,,,True
diag_1,974,1,1,1,0,1.0,,,,True
diag_1,973,1,1,1,0,1.0,,,,True
diag_1,422,1,1,0,1,0.0,,,,True
diag_1,543,1,1,1,0,1.0,,,,True
diag_1,114,1,1,0,1,0.0,,,,True
diag_1,E909,1,1,0,1,0.0,,,,True
diag_1,57,1,1,0,1,0.0,,,,True
diag_1,V60,1,1,1,0,1.0,,,,True
diag_1,523,1,1,0,1,0.0,,,,True
diag_1,412,1,1,0,1,0.0,,,,True
diag_1,582,1,1,0,1,0.0,,,,True
diag_1,V67,1,1,0,1,0.0,,,,True
diag_1,671,1,1,0,1,0.0,,,,True
diag_1,391,1,1,1,0,1.0,,,,True
diag_1,V70,1,1,0,1,0.0,,,,True
diag_1,389,1,1,0,1,0.0,,,,True
diag_1,448,1,1,0,1,0.0,,,,True
diag_1,640,1,1,0,1,0.0,,,,True
diag_1,98,1,1,0,1,0.0,,,,True
diag_1,61,1,1,0,1,0.0,,,,True
diag_1,V07,1,1,0,1,0.0,,,,True
diag_1,V25,1,1,0,1,0.0,,,,True
diag_1,605,1,1,0,1,0.0,,,,True
diag_1,V43,1,1,0,1,0.0,,,,True
diag_1,48,1,1,1,0,1.0,,,,True
diag_1,148,1,1,0,1,0.0,,,,True
diag_1,963,1,1,0,1,0.0,,,,True
diag_1,994,1,1,0,1,0.0,,,,True
diag_1,149,1,1,0,1,0.0,,,,True
diag_1,477,1,1,0,1,0.0,,,,True
diag_1,471,1,1,0,1,0.0,,,,True
diag_1,160,1,1,0,1,0.0,,,,True
diag_1,988,1,1,0,1,0.0,,,,True
diag_1,V51,1,1,0,1,0.0,,,,True
diag_1,133,1,1,0,1,0.0,,,,True
diag_1,634,1,1,0,1,0.0,,,,True
diag_1,637,1,1,0,1,0.0,,,,True
diag_1,842,1,1,0,1,0.0,,,,True
diag_1,700,1,1,0,1,0.0,,,,True
diag_1,684,1,1,0,1,0.0,,,,True
diag_1,817,1,1,0,1,0.0,,,,True
diag_1,885,1,1,0,1,0.0,,,,True
diag_1,791,1,1,0,1,0.0,,,,True
diag_1,318,1,1,0,1,0.0,,,,True
diag_1,878,1,1,0,1,0.0,,,,True
diag_1,875,1,1,0,1,0.0,,,,True
diag_1,314,1,1,0,1,0.0,,,,True
diag_1,870,1,1,0,1,0.0,,,,True
diag_1,803,1,1,0,1,0.0,,,,True
diag_1,216,1,1,0,1,0.0,,,,True
diag_1,299,1,1,1,0,1.0,,,,True
diag_1,217,1,1,0,1,0.0,,,,True
diag_1,690,1,1,0,1,0.0,,,,True
diag_1,219,1,1,0,1,0.0,,,,True
diag_1,827,1,1,0,1,0.0,,,,True
diag_1,832,1,1,0,1,0.0,,,,True
diag_1,229,1,1,0,1,0.0,,,,True
diag_1,833,1,1,0,1,0.0,,,,True
diag_1,848,1,1,0,1,0.0,,,,True
diag_1,834,1,1,0,1,0.0,,,,True
diag_1,837,1,1,0,1,0.0,,,,True
diag_1,838,1,1,0,1,0.0,,,,True
diag_1,839,1,1,0,1,0.0,,,,True
diag_1,347,1,1,1,0,1.0,,,,True
diag_1,895,1,1,0,1,0.0,,,,True
diag_1,897,1,1,0,1,0.0,,,,True
diag_1,207,1,1,0,1,0.0,,,,True
diag_1,957,1,1,0,1,0.0,,,,True
diag_1,955,1,1,0,1,0.0,,,,True
diag_1,691,1,1,0,1,0.0,,,,True
diag_1,698,1,1,0,1,0.0,,,,True
diag_1,84,1,1,0,1,0.0,,,,True
diag_1,939,1,1,0,1,0.0,,,,True
diag_1,936,1,1,0,1,0.0,,,,True
diag_1,187,1,1,0,1,0.0,,,,True
diag_1,704,1,1,0,1,0.0,,,,True
diag_1,381,1,1,0,1,0.0,,,,True
diag_1,375,1,1,0,1,0.0,,,,True
diag_1,373,1,1,0,1,0.0,,,,True
diag_1,372,1,1,0,1,0.0,,,,True
diag_1,366,1,1,0,1,0.0,,,,True
diag_1,919,1,1,0,1,0.0,,,,True
diag_1,365,1,1,0,1,0.0,,,,True
diag_1,363,1,1,0,1,0.0,,,,True
diag_1,915,1,1,0,1,0.0,,,,True
diag_1,911,1,1,0,1,0.0,,,,True
diag_1,904,1,1,1,0,1.0,,,,True
diag_1,903,1,1,0,1,0.0,,,,True
diag_1,10,1,1,0,1,0.0,,,,True
diag_2,250,11534,10648,1174,10360,0.10178602392925265,0.002966982196230905,0.09597084568186853,0.10760120217663677,False
diag_2,276,6188,5686,740,5448,0.1195862960568843,0.00451409755251542,0.11073882743125367,0.1284337646825149,False
diag_2,428,5734,5148,729,5005,0.1271363794907569,0.004463897548668651,0.11838730106468971,0.13588545791682408,False
diag_2,427,4473,3990,510,3963,0.11401743796109994,0.004795074145489183,0.10461926533274196,0.12341561058945791,False
diag_2,401,3403,3329,228,3175,0.06699970614163973,0.004338646140319571,0.05849611596494966,0.0755032963183298,False
diag_2,599,2970,2811,335,2635,0.1127946127946128,0.005863811188010989,0.10130175405396824,0.12428747153525735,False
diag_2,496,2919,2648,323,2596,0.11065433367591641,0.0059053629635606964,0.09908003495170073,0.1222286324001321,False
diag_2,403,2560,2061,389,2171,0.151953125,0.0077354400259410745,0.13679194114458593,0.16711430885541406,False
diag_2,414,2330,2240,192,2138,0.08240343347639485,0.005767027994290873,0.07110026630975048,0.09370660064303922,False
diag_2,411,2130,2035,214,1916,0.10046948356807511,0.00660868211738448,0.08751670463272763,0.11342226250342259,False
diag_2,707,1790,1568,254,1536,0.1418994413407821,0.008501507580532875,0.12523679266864343,0.1585620900129208,False
diag_2,585,1696,1419,241,1455,0.1420990566037736,0.008790455881903405,0.12487007966755465,0.15932803353999253,False
diag_2,584,1450,1392,174,1276,0.12,0.008625807636171606,0.10309372769553307,0.13690627230446692,False
diag_2,285,1412,1361,131,1281,0.09277620396600567,0.007692078716278328,0.07770000671585306,0.10785240121615827,False
diag_2,491,1405,1255,193,1212,0.13736654804270462,0.009396196812559168,0.1189503406984386,0.15578275538697064,False
diag_2,682,1311,1232,172,1139,0.13119755911517925,0.009408024081057913,0.11275817075062021,0.1496369474797383,False
diag_2,780,1296,1218,119,1177,0.09182098765432099,0.008576390710953397,0.07501157074350848,0.10863040456513351,False
diag_2,425,1260,1116,160,1100,0.12698412698412698,0.009416750129709144,0.10852763587848419,0.14544061808976977,False
diag_2,486,1180,1142,130,1050,0.11016949152542373,0.009238937113764497,0.09206150752701489,0.12827747552383256,False
diag_2,518,1056,1008,124,932,0.11742424242424243,0.010194200798333906,0.09744397600833851,0.13740450884014635,False
diag_2,424,966,924,99,867,0.10248447204968944,0.010178257757882368,0.08253545341887461,0.12243349068050427,False
diag_2,413,930,906,77,853,0.08279569892473118,0.008969404074077085,0.06521598997675326,0.1003754078727091,False
diag_2,493,797,752,64,733,0.08030112923462986,0.009828796482666454,0.06103704211722965,0.09956521635203006,False
diag_2,305,647,598,56,591,0.0865533230293663,0.01531899172480273,0.05652865096928584,0.11657799508944677,False
diag_2,786,608,600,44,564,0.07236842105263158,0.010745211457549055,0.0513081935895683,0.09342864851569486,False
diag_2,280,567,553,54,513,0.09523809523809523,0.01272562234674288,0.07029633375762112,0.12017985671856934,False
diag_2,998,514,506,52,462,0.10116731517509728,0.013134354516640228,0.07542445336230144,0.12691017698789311,False
diag_2,511,449,430,60,389,0.133630289532294,0.016251261368053313,0.10177840254756239,0.16548217651702563,False
diag_2,785,423,399,70,353,0.16548463356973994,0.018746416922032015,0.128742331563385,0.2022269355760949,False
diag_2,410,415,412,56,359,0.13493975903614458,0.016717002976411433,0.10217503527292929,0.16770448279935987,False
diag_2,996,415,408,62,353,0.1493975903614458,0.017373151513359806,0.11534683909730303,0.18344834162558854,False
diag_2,272,391,389,20,371,0.05115089514066496,0.011158748165819148,0.02928015062310705,0.07302163965822286,False
diag_2,38,380,369,58,322,0.15263157894736842,0.01881120470927706,0.11576229521137514,0.1895008626833617,False
diag_2,V45,363,355,33,330,0.09090909090909091,0.015329100414171737,0.06086460618191629,0.12095357563626553,False
diag_2,571,360,291,57,303,0.15833333333333333,0.02206449879361919,0.11508771036091225,0.2015789563057544,False
diag_2,577,360,330,58,302,0.16111111111111112,0.01980222464368658,0.12229946399571393,0.19992275822650832,False
diag_2,788,353,345,34,319,0.09631728045325778,0.01669185781172036,0.06360184030722232,0.12903272059929324,False
diag_2,41,351,347,31,320,0.08831908831908832,0.015573575072783426,0.057795442065902064,0.11884273457227457,False
diag_2,560,347,343,34,313,0.09798270893371758,0.0159004218984568,0.06681845467375026,0.12914696319368488,False
diag_2,997,345,343,35,310,0.10144927536231885,0.01628937038410835,0.0695226960786331,0.1333758546460046,False
diag_2,Unknown,334,327,26,308,0.07784431137724551,0.015447990185707448,0.0475668069797307,0.10812181577476032,False
diag_2,648,334,318,14,320,0.041916167664670656,0.01150588121481304,0.019365054873241142,0.06446728045610017,False
diag_2,574,324,322,23,301,0.07098765432098765,0.014248315933768518,0.04306146825045318,0.09891384039152212,False
diag_2,162,323,278,55,268,0.17027863777089783,0.022474398972386584,0.12622962521083614,0.21432765033095952,False
diag_2,440,321,304,61,260,0.19003115264797507,0.021613248479966138,0.14766996403832638,0.23239234125762376,False
diag_2,402,314,308,37,277,0.1178343949044586,0.018139098648302564,0.0822824148417664,0.1533863749671508,False
diag_2,578,313,306,35,278,0.11182108626198083,0.017935350136025298,0.0766684459452557,0.14697372657870594,False
diag_2,197,313,289,51,262,0.16293929712460065,0.021725943373364347,0.12035723058264988,0.2055213636665514,False
diag_2,295,311,283,30,281,0.09646302250803858,0.01696059793881502,0.06322086139169689,0.12970518362438027,False
diag_2,453,306,297,43,263,0.14052287581699346,0.0203225416992488,0.10069142601215239,0.18035432562183454,False
diag_2,789,304,286,40,264,0.13157894736842105,0.02165421929014435,0.08913745744640564,0.17402043729043645,False
diag_2,799,283,276,35,248,0.12367491166077739,0.019435617705714666,0.08558180094028767,0.1617680223812671,False
diag_2,287,281,269,29,252,0.10320284697508897,0.02093224219756047,0.0621764061522009,0.14422928779797703,False
diag_2,198,266,245,45,221,0.16917293233082706,0.023798268497136604,0.12252918318202517,0.21581668147962896,False
diag_2,426,264,262,20,244,0.07575757575757576,0.016192694534060435,0.044020477658158724,0.1074946738569928,False
diag_2,530,264,261,28,236,0.10606060606060606,0.019522540320574117,0.06779713014554976,0.14432408197566238,False
diag_2,303,261,233,31,230,0.11877394636015326,0.02420476840809437,0.07133347202615542,0.1662144206941511,False
diag_2,278,258,255,13,245,0.050387596899224806,0.013541790879121636,0.02384617448997341,0.0769290193084762,False
diag_2,438,236,223,21,215,0.08898305084745763,0.018415404802235257,0.05288952067435058,0.12507658102056468,False
diag_2,70,235,215,30,205,0.1276595744680851,0.022317489206617445,0.08391809939775353,0.17140104953841667,False
diag_2,V42,230,214,25,205,0.10869565217391304,0.020343654820311807,0.06882282141218725,0.14856848293563885,False
diag_2,730,224,212,29,195,0.12946428571428573,0.022858667658421008,0.08466212036921003,0.17426645105936142,False
diag_2,591,221,216,20,201,0.09049773755656108,0.019096640307373524,0.05306901032839308,0.12792646478472908,False
diag_2,790,200,196,27,173,0.135,0.024039126760026362,0.08788417733055531,0.1821158226694447,False
diag_2,787,199,197,20,179,0.10050251256281408,0.022205402293059787,0.056980723806193775,0.1440243013194344,False
diag_2,536,194,159,39,155,0.20103092783505155,0.02954592678809889,0.14312197544052055,0.25893988022958253,False
diag_2,196,193,186,19,174,0.09844559585492228,0.02121486393332124,0.05686522660869491,0.14002596510114965,False
diag_2,404,190,183,25,165,0.13157894736842105,0.024449131782409202,0.08365952962162546,0.17949836511521663,False
diag_2,535,187,186,20,167,0.10695187165775401,0.022675631407088684,0.0625084507731549,0.15139529254235312,False
diag_2,112,184,179,27,157,0.14673913043478262,0.027832225856773644,0.09218897014592185,0.20128929072364338,False
diag_2,492,183,177,20,163,0.1092896174863388,0.022984622486074354,0.06424058521538359,0.154338649757294,False
diag_2,342,180,178,42,138,0.23333333333333334,0.03201288267648231,0.17058923624612182,0.29607743042054485,False
diag_2,8,177,175,26,151,0.14689265536723164,0.026381292350049632,0.09518627249551234,0.19859903823895095,False
diag_2,733,176,172,27,149,0.1534090909090909,0.026832688946961555,0.10081798696468029,0.20600019485350152,False
diag_2,202,170,137,43,127,0.2529411764705882,0.035541079268103765,0.18328194113342167,0.3226004118077548,False
diag_2,784,170,167,23,147,0.13529411764705881,0.026384521871929443,0.08358140502876779,0.18700683026534984,False
diag_2,V85,167,164,21,146,0.12574850299401197,0.02633795622979171,0.07412705735722788,0.17736994863079605,False
diag_2,396,164,157,17,147,0.10365853658536585,0.026928698642480056,0.05087925709557231,0.15643781607515939,False
diag_2,569,161,156,14,147,0.08695652173913043,0.0221923860252983,0.043460244398535776,0.1304527990797251,False
diag_2,304,160,137,23,137,0.14375,0.032387638478159855,0.08027139503850304,0.20722860496149692,False
diag_2,V58,154,145,19,135,0.12337662337662338,0.025636819917946124,0.07312937965930988,0.17362386709393687,False
diag_2,515,152,146,16,136,0.10526315789473684,0.024539090386065013,0.05716742452467634,0.15335889126479735,False
diag_2,710,151,140,13,138,0.08609271523178808,0.022083704958192906,0.04280944886852137,0.12937598159505478,False
diag_2,263,147,146,16,131,0.10884353741496598,0.025797202048149757,0.05828195049868956,0.1594051243312424,False
diag_2,284,145,137,16,129,0.1103448275862069,0.02591057750578508,0.05956102885623449,0.1611286263161793,False
diag_2,244,140,134,15,125,0.10714285714285714,0.029645427760617783,0.049038886425762394,0.16524682785995187,False
diag_2,434,138,136,18,120,0.13043478260869565,0.03143215227770288,0.0688288961878194,0.1920406690295719,False
diag_2,296,136,134,18,118,0.1323529411764706,0.03057207073109661,0.07243278361071014,0.19227309874223103,False
diag_2,724,134,132,15,119,0.11194029850746269,0.026929761516626172,0.05915893582262267,0.16472166119230272,False
diag_2,294,133,132,12,121,0.09022556390977443,0.02495633241957932,0.041312051181189635,0.13913907663835923,False
diag_2,562,131,131,11,120,0.08396946564885496,0.024324504024906612,0.03629431381823844,0.13164461747947148,False
diag_2,433,131,128,15,116,0.11450381679389313,0.02777147521676043,0.06007272557149601,0.16893490801629024,False
diag_2,300,130,128,7,123,0.05384615384615385,,,,True
diag_2,507,130,127,14,116,0.1076923076923077,0.027135968228196018,0.05450678727942034,0.16087782810519505,False
diag_2,458,129,129,10,119,0.07751937984496124,0.023636261468314865,0.031193158637892307,0.12384560105203017,False
diag_2,722,128,126,12,116,0.09375,0.025908112940971006,0.042971031728300746,0.14452896827169925,False
diag_2,590,127,127,11,116,0.08661417322834646,0.025057419492468883,0.037502533477595544,0.13572581297909736,False
diag_2,V43,119,115,6,113,0.05042016806722689,,,,True
diag_2,728,116,116,7,109,0.0603448275862069,,,,True
diag_2,781,115,115,10,105,0.08695652173913043,0.026390303420299303,0.03523247749425961,0.13868056598400125,False
diag_2,593,112,112,15,97,0.13392857142857142,0.0323260011910856,0.07057077332984478,0.19728636952729806,False
diag_2,E885,109,109,17,92,0.1559633027522936,0.0349124236280198,0.08753620982836958,0.2243903956762176,False
diag_2,V15,109,100,10,99,0.09174311926605505,0.033626366241129996,0.025836652502486762,0.15764958602962334,False
diag_2,204,109,88,14,95,0.12844036697247707,0.040778627149181075,0.04851572642109493,0.20836500752385922,False
diag_2,286,104,98,10,94,0.09615384615384616,0.029014711215431872,0.03928605714976933,0.153021635157923,False
diag_2,340,104,85,12,92,0.11538461538461539,0.02912208806693326,0.058306371618822544,0.17246285915040824,False
diag_2,E878,104,103,13,91,0.125,0.0322733691877345,0.06174535873227571,0.1882546412677243,False
diag_2,466,104,104,8,96,0.07692307692307693,,,,True
diag_2,348,104,100,16,88,0.15384615384615385,0.03646309446681911,0.08237980192630669,0.22531250576600104,False
diag_2,715,102,100,2,100,0.0196078431372549,,,,True
diag_2,E888,101,101,21,80,0.2079207920792079,0.04058198323152318,0.12838156652421412,0.2874600176342017,False
diag_2,153,101,90,18,83,0.1782178217821782,0.04041081353113178,0.09901408267519606,0.25742156088916035,False
diag_2,558,100,99,7,93,0.07,,,,True
diag_2,135,100,85,12,88,0.12,0.03195264353025315,0.05737396946985708,0.18262603053014292,False
diag_2,995,98,97,20,78,0.20408163265306123,0.04103049677069161,0.12366333671471871,0.2844999285914037,False
diag_2,482,95,93,10,85,0.10526315789473684,0.031361728115974576,0.043795300294489484,0.1667310154949842,False
diag_2,444,92,91,13,79,0.14130434782608695,0.03658291789920954,0.06960314629425057,0.21300554935792332,False
diag_2,412,92,91,6,86,0.06521739130434782,,,,True
diag_2,331,92,91,9,83,0.09782608695652174,,,,True
diag_2,V10,92,92,3,89,0.03260869565217391,,,,True
diag_2,416,88,84,8,80,0.09090909090909091,,,,True
diag_2,242,87,79,11,76,0.12643678160919541,0.03432378976741973,0.05916338985212832,0.1937101733662625,False
diag_2,719,87,86,6,81,0.06896551724137931,,,,True
diag_2,729,85,85,5,80,0.058823529411764705,,,,True
diag_2,435,84,84,9,75,0.10714285714285714,,,,True
diag_2,415,84,84,7,77,0.08333333333333333,,,,True
diag_2,567,84,81,9,75,0.10714285714285714,,,,True
diag_2,203,81,65,18,63,0.2222222222222222,0.05157732101651777,0.1211325306107866,0.3233119138336578,False
diag_2,292,80,80,14,66,0.175,0.0427496391279461,0.09121224695714138,0.2587877530428586,False
diag_2,42,79,67,7,72,0.08860759493670886,,,,True
diag_2,564,78,75,7,71,0.08974358974358974,,,,True
diag_2,731,78,75,10,68,0.1282051282051282,0.03776252747213279,0.05419193439454359,0.2022183220157128,False
diag_2,592,75,73,9,66,0.12,,,,True
diag_2,805,74,74,6,68,0.08108108108108109,,,,True
diag_2,311,73,70,7,66,0.0958904109589041,,,,True
diag_2,V54,72,72,4,68,0.05555555555555555,,,,True
diag_2,443,71,71,8,63,0.11267605633802817,,,,True
diag_2,553,71,71,3,68,0.04225352112676056,,,,True
diag_2,357,71,71,8,63,0.11267605633802817,,,,True
diag_2,576,69,66,7,62,0.10144927536231885,,,,True
diag_2,157,68,63,11,57,0.16176470588235295,0.044062983195821144,0.07540284576714992,0.24812656599755598,False
diag_2,291,67,66,4,63,0.05970149253731343,,,,True
diag_2,782,67,67,1,66,0.014925373134328358,,,,True
diag_2,288,67,66,6,61,0.08955223880597014,,,,True
diag_2,595,65,64,8,57,0.12307692307692308,,,,True
